merge_date,avg_sentiment_neg,avg_sentiment_neu,avg_sentiment_pos,avg_sentiment_polarity,daily_news_count
2021-09-12,0.3682571,0.118700854,0.51304203,0.1447849,14
2021-09-13,0.3457624,0.18536699,0.46887058,0.123108186,50
2021-09-14,0.38071957,0.26428092,0.3549995,-0.025720067,107
2021-09-15,0.3323927,0.32326886,0.34433845,0.011945741,46
2021-09-16,0.40427092,0.21231073,0.38341838,-0.020852506,26
2021-09-17,0.40980104,0.11396926,0.47622973,0.066428706,29
2021-09-18,0.52386427,0.055948712,0.42018706,-0.10367723,5
2021-09-19,0.76854163,0.056242578,0.1752158,-0.5933258,5
2021-09-20,0.29840448,0.2315241,0.47007143,0.17166692,36
2021-09-21,0.5213607,0.2562701,0.2223692,-0.29899153,27
2021-09-22,0.40864775,0.14602768,0.44532457,0.036676828,32
2021-09-23,0.33947584,0.26714718,0.39337695,0.053901114,40
2021-09-24,0.5482067,0.22747162,0.22432168,-0.32388505,10
2021-09-25,0.3587688,0.38090432,0.26032686,-0.098441936,6
2021-09-26,0.6212265,0.18959028,0.18918326,-0.43204322,4
2021-09-27,0.18976367,0.2569751,0.5532612,0.36349756,20
2021-09-28,0.39906907,0.26249045,0.33844048,-0.060628578,25
2021-09-29,0.4048293,0.1559183,0.4392524,0.034423124,21
2021-09-30,0.4900187,0.25465077,0.25533053,-0.23468816,14
2021-10-01,0.4549782,0.30860016,0.23642166,-0.21855652,19
2021-10-02,0.42096937,0.13814476,0.4408859,0.019916534,6
2021-10-03,0.53093934,0.1851094,0.28395125,-0.24698807,7
2021-10-04,0.3249864,0.1885128,0.4865008,0.16151439,28
2021-10-05,0.46584067,0.28745523,0.24670413,-0.21913652,33
2021-10-06,0.42287943,0.15674312,0.4203775,-0.002501926,17
2021-10-07,0.5050146,0.21454334,0.2804421,-0.22457251,19
2021-10-08,0.5198193,0.19648473,0.283696,-0.23612332,20
2021-10-09,0.37664145,0.034577217,0.58878136,0.21213993,5
2021-10-10,0.7764322,0.11718908,0.10637871,-0.6700535,2
2021-10-11,0.45359957,0.20197548,0.34442496,-0.10917461,16
2021-10-12,0.4525838,0.09192765,0.4554886,0.0029048016,33
2021-10-13,0.24915144,0.17934602,0.57150257,0.3223511,52
2021-10-14,0.3977419,0.35445967,0.2477984,-0.14994352,30
2021-10-15,0.40874365,0.16588524,0.4253711,0.016627472,28
2021-10-17,0.4677032,0.17679527,0.35550153,-0.112201646,5
2021-10-18,0.45039502,0.3129843,0.23662068,-0.21377434,55
2021-10-19,0.3922261,0.44586247,0.16191143,-0.23031466,41
2021-10-20,0.4858257,0.3408584,0.1733159,-0.31250978,16
2021-10-21,0.244016,0.16818202,0.587802,0.343786,34
2021-10-22,0.28399292,0.13351671,0.5824904,0.29849747,48
2021-10-23,0.24462542,0.22210754,0.5332671,0.28864163,8
2021-10-24,0.31625938,0.32558674,0.35815388,0.04189449,13
2021-10-25,0.27607825,0.2786653,0.4452564,0.16917819,37
2021-10-26,0.25805148,0.35779372,0.38415483,0.12610336,41
2021-10-27,0.2084415,0.51174384,0.27981466,0.07137315,36
2021-10-28,0.33571905,0.30468565,0.35959527,0.023876227,82
2021-10-29,0.22898403,0.18716155,0.58385444,0.35487038,119
2021-10-30,0.42016372,0.06329865,0.5165376,0.09637391,8
2021-10-31,0.2825397,0.3098578,0.4076025,0.12506278,8
2021-11-01,0.43251792,0.30853796,0.25894415,-0.17357373,28
2021-11-02,0.2524277,0.22016622,0.5274061,0.2749784,31
2021-11-03,0.3017127,0.4488522,0.24943511,-0.052277576,21
2021-11-04,0.54572576,0.25968722,0.19458702,-0.35113877,29
2021-11-05,0.38136193,0.23897757,0.3796605,-0.0017014311,18
2021-11-06,0.55760694,0.1797587,0.2626344,-0.29497254,8
2021-11-07,0.47713137,0.23906794,0.28380066,-0.19333072,4
2021-11-08,0.45981035,0.3916661,0.14852348,-0.3112869,14
2021-11-09,0.42333707,0.3243482,0.2523147,-0.17102237,19
2021-11-10,0.31703153,0.19846296,0.48450547,0.16747393,27
2021-11-11,0.4361667,0.3262381,0.2375952,-0.19857152,17
2021-11-12,0.4611712,0.24450336,0.2943254,-0.16684578,26
2021-11-13,0.15498541,0.33077028,0.5142443,0.35925892,6
2021-11-14,0.6750456,0.21951778,0.10543664,-0.5696089,5
2021-11-15,0.44270104,0.3302561,0.22704285,-0.21565819,13
2021-11-16,0.49052396,0.39616108,0.11331493,-0.37720904,29
2021-11-17,0.4437441,0.27661514,0.27964076,-0.16410334,30
2021-11-18,0.4859937,0.30730963,0.20669666,-0.27929705,32
2021-11-19,0.4220355,0.21028394,0.36768064,-0.054354846,44
2021-11-20,0.68791497,0.117247924,0.19483712,-0.4930778,5
2021-11-21,0.890753,0.075659595,0.033587366,-0.8571657,5
2021-11-22,0.49524754,0.21025506,0.2944974,-0.20075016,23
2021-11-23,0.31813806,0.13995853,0.5419034,0.22376533,25
2021-11-24,0.24837863,0.15855572,0.5930656,0.34468704,20
2021-11-25,0.6840301,0.22876443,0.08720545,-0.59682465,6
2021-11-26,0.4115417,0.18883254,0.39962578,-0.0119159,21
2021-11-27,0.8269065,0.12608923,0.047004275,-0.7799022,4
2021-11-28,0.55898964,0.18581852,0.25519186,-0.30379778,4
2021-11-29,0.3347482,0.46330297,0.20194879,-0.13279943,18
2021-11-30,0.29489273,0.24292856,0.46217868,0.16728598,25
2021-12-01,0.27087745,0.34973928,0.37938327,0.10850581,30
2021-12-02,0.1794235,0.2820357,0.53854084,0.35911736,60
2021-12-03,0.3742531,0.1593087,0.4664382,0.092185125,32
2021-12-04,0.7363847,0.093422055,0.1701932,-0.56619155,6
2021-12-05,0.8003475,0.05241984,0.14723264,-0.65311486,3
2021-12-06,0.36997825,0.30777642,0.3222453,-0.04773297,34
2021-12-07,0.33985612,0.41799632,0.24214756,-0.097708575,49
2021-12-08,0.30232573,0.40368497,0.29398933,-0.008336397,41
2021-12-09,0.24209818,0.34031913,0.41758272,0.17548451,33
2021-12-10,0.5308694,0.2515618,0.21756878,-0.31330067,21
2021-12-11,0.4748105,0.30249256,0.22269695,-0.25211355,10
2021-12-12,0.5720276,0.21025056,0.21772188,-0.35430574,6
2021-12-13,0.4156184,0.32562122,0.25876036,-0.15685801,56
2021-12-14,0.34716853,0.17745619,0.4753753,0.12820673,54
2021-12-15,0.46698973,0.2760871,0.25692317,-0.21006657,22
2021-12-16,0.21525547,0.18730481,0.5974397,0.38218424,32
2021-12-17,0.40051225,0.099755295,0.49973246,0.0992202,28
2021-12-18,0.6660727,0.31578478,0.018142506,-0.64793015,7
2021-12-19,0.28246397,0.048322078,0.6692139,0.38674998,7
2021-12-20,0.31782427,0.044594992,0.6375807,0.31975648,19
2021-12-21,0.3551934,0.46319556,0.18161099,-0.17358242,28
2021-12-22,0.367292,0.306593,0.32611498,-0.041177,28
2021-12-23,0.39731085,0.22762634,0.3750628,-0.022248058,15
2021-12-24,0.55747086,0.095899984,0.3466291,-0.21084176,11
2021-12-26,0.5710933,0.079193294,0.34971341,-0.22137992,3
2021-12-27,0.35176158,0.3192307,0.32900771,-0.02275386,23
2021-12-28,0.30039313,0.3901745,0.30943236,0.009039205,49
2021-12-29,0.30793458,0.24935898,0.44270644,0.13477182,32
2021-12-30,0.43949705,0.20595698,0.35454598,-0.08495112,28
2021-12-31,0.46147713,0.23656234,0.30196053,-0.1595166,13
2022-01-01,0.54231924,0.09911877,0.35856196,-0.18375729,6
2022-01-02,0.78226364,0.18798575,0.029750573,-0.75251305,2
2022-01-03,0.34345186,0.44659758,0.20995057,-0.13350132,36
2022-01-04,0.39336643,0.32349986,0.28313372,-0.11023269,38
2022-01-05,0.46588743,0.29751512,0.23659748,-0.22928995,25
2022-01-06,0.6122447,0.2640519,0.123703346,-0.48854142,26
2022-01-07,0.3947188,0.35585392,0.24942732,-0.14529148,34
2022-01-08,0.5667158,0.36375096,0.069533214,-0.4971826,4
2022-01-10,0.3505092,0.3049891,0.3445017,-0.0060074963,33
2022-01-11,0.49446294,0.36879423,0.13674285,-0.35772008,23
2022-01-12,0.4313502,0.4153149,0.1533349,-0.27801532,38
2022-01-13,0.53158283,0.1732261,0.2951911,-0.23639168,41
2022-01-14,0.46422482,0.35028827,0.18548693,-0.2787379,25
2022-01-15,0.7265165,0.14070025,0.13278326,-0.59373325,4
2022-01-16,0.4659727,0.5199558,0.014071462,-0.4519013,3
2022-01-17,0.50970083,0.15445258,0.33584657,-0.17385422,15
2022-01-18,0.512272,0.19751947,0.29020852,-0.22206351,39
2022-01-19,0.46908042,0.20799212,0.32292747,-0.14615296,32
2022-01-20,0.4082852,0.24961506,0.34209973,-0.06618549,39
2022-01-21,0.36732697,0.26311737,0.36955565,0.0022287015,42
2022-01-22,0.57008815,0.12575795,0.30415386,-0.2659343,9
2022-01-23,0.44268855,0.13089623,0.4264152,-0.01627336,10
2022-01-24,0.4311004,0.110695526,0.4582041,0.02710367,50
2022-01-25,0.38687837,0.26943275,0.34368885,-0.04318954,36
2022-01-26,0.34897578,0.28293788,0.3680863,0.019110523,36
2022-01-27,0.36645582,0.26653922,0.367005,0.00054917624,54
2022-01-28,0.22925772,0.30311567,0.4676266,0.2383689,83
2022-01-29,0.46516153,0.50413406,0.030704457,-0.43445706,2
2022-01-30,0.33047456,0.42280206,0.24672341,-0.08375115,5
2022-01-31,0.48004067,0.20779623,0.3121631,-0.16787757,43
2022-02-01,0.49246603,0.18480267,0.3227313,-0.1697347,38
2022-02-02,0.48583883,0.22323422,0.29092696,-0.19491188,40
2022-02-03,0.32590505,0.18326871,0.49082622,0.16492118,63
2022-02-04,0.2900799,0.3461154,0.3638047,0.07372481,43
2022-02-05,0.24992391,0.5392835,0.21079259,-0.039131347,7
2022-02-06,0.3661885,0.39301297,0.24079855,-0.12538992,13
2022-02-07,0.5391038,0.2082932,0.25260302,-0.28650075,40
2022-02-08,0.47701818,0.2552248,0.26775706,-0.20926112,44
2022-02-09,0.38015378,0.37766397,0.24218227,-0.13797149,47
2022-02-10,0.3165951,0.355444,0.32796085,0.011365756,33
2022-02-11,0.3554026,0.3022756,0.34232184,-0.013080744,26
2022-02-12,0.823943,0.16035551,0.015701465,-0.80824155,4
2022-02-13,0.21689987,0.049152017,0.73394805,0.5170482,6
2022-02-14,0.41427466,0.2907999,0.29492542,-0.119349256,27
2022-02-15,0.50905037,0.28028408,0.21066557,-0.2983848,21
2022-02-16,0.5088629,0.20749111,0.28364596,-0.22521697,36
2022-02-17,0.42900863,0.24875599,0.32223538,-0.10677328,37
2022-02-18,0.33776438,0.26541588,0.39681974,0.059055354,24
2022-02-19,0.7718207,0.20179291,0.026386367,-0.74543434,4
2022-02-20,0.6829005,0.12114889,0.19595057,-0.48694995,11
2022-02-21,0.36307508,0.18054552,0.45637938,0.093304284,23
2022-02-22,0.3389274,0.2615758,0.39949682,0.060569447,23
2022-02-23,0.31687662,0.17584997,0.50727344,0.1903968,27
2022-02-24,0.33170894,0.27880645,0.38948458,0.057775624,27
2022-02-25,0.44706446,0.29551777,0.25741774,-0.18964672,16
2022-02-26,0.44056433,0.21297498,0.34646064,-0.0941037,5
2022-02-27,0.37792474,0.27795613,0.3441191,-0.033805653,8
2022-02-28,0.37134624,0.19601092,0.43264285,0.06129658,29
2022-03-01,0.27264303,0.14377381,0.5835832,0.31094015,30
2022-03-02,0.29447863,0.3447012,0.36082017,0.066341534,45
2022-03-03,0.30743268,0.19332877,0.49923852,0.19180584,32
2022-03-04,0.3810813,0.20185807,0.4170606,0.03597928,36
2022-03-05,0.63915527,0.17034674,0.19049802,-0.4486572,7
2022-03-06,0.9076848,0.075943455,0.016371742,-0.8913131,1
2022-03-07,0.3681889,0.10836404,0.5234471,0.15525818,42
2022-03-08,0.3899188,0.24171948,0.36836174,-0.021557087,66
2022-03-09,0.40025076,0.35127276,0.24847648,-0.1517743,39
2022-03-10,0.5419826,0.19246343,0.26555395,-0.27642867,39
2022-03-11,0.37796205,0.14771965,0.4743183,0.09635624,29
2022-03-12,0.528692,0.31936777,0.15194018,-0.37675184,9
2022-03-13,0.37695238,0.06471751,0.5583301,0.18137777,3
2022-03-14,0.27158907,0.15490402,0.57350695,0.30191788,41
2022-03-15,0.29787484,0.24360229,0.45852286,0.16064803,30
2022-03-16,0.3282339,0.32037285,0.35139325,0.023159355,24
2022-03-17,0.41232705,0.30105576,0.2866172,-0.12570986,35
2022-03-18,0.32763115,0.44692704,0.22544183,-0.102189325,24
2022-03-19,0.38610455,0.11831618,0.49557924,0.1094747,7
2022-03-20,0.48647675,0.18493763,0.32858562,-0.15789114,7
2022-03-21,0.26940942,0.13072953,0.5998611,0.33045164,24
2022-03-22,0.38682342,0.3265931,0.28658345,-0.100239985,25
2022-03-23,0.39272735,0.4331516,0.17412102,-0.21860634,29
2022-03-24,0.45252103,0.2673907,0.28008828,-0.17243274,35
2022-03-25,0.4582694,0.26831067,0.27341998,-0.18484941,36
2022-03-26,0.2507454,0.29906765,0.45018694,0.19944154,7
2022-03-27,0.26419485,0.7012389,0.034566253,-0.2296286,4
2022-03-28,0.32583165,0.26877174,0.4053966,0.07956494,57
2022-03-29,0.3200508,0.45442685,0.22552235,-0.09452847,32
2022-03-30,0.31801224,0.3508515,0.33113623,0.013123982,51
2022-03-31,0.3730844,0.28000757,0.34690803,-0.026176367,39
2022-04-01,0.46524718,0.2766281,0.25812474,-0.20712242,37
2022-04-02,0.63808507,0.09608647,0.26582843,-0.37225664,6
2022-04-03,0.36218467,0.3671325,0.2706828,-0.09150187,7
2022-04-04,0.4095238,0.38501212,0.2054641,-0.20405969,30
2022-04-05,0.5366278,0.16996333,0.29340884,-0.243219,23
2022-04-06,0.38250408,0.15184872,0.46564725,0.08314317,27
2022-04-07,0.55556774,0.17961662,0.26481563,-0.2907521,23
2022-04-08,0.34740067,0.32117838,0.33142096,-0.015979715,26
2022-04-09,0.5774985,0.35702875,0.06547272,-0.5120258,2
2022-04-10,0.12470992,0.4386459,0.43664423,0.31193432,2
2022-04-11,0.31358758,0.24636729,0.44004512,0.12645753,36
2022-04-12,0.26875293,0.2909797,0.44026732,0.17151442,31
2022-04-13,0.5152033,0.29145098,0.1933457,-0.32185763,33
2022-04-14,0.34291235,0.33726957,0.3198181,-0.02309426,31
2022-04-15,0.2781882,0.16551375,0.556298,0.27810985,13
2022-04-16,0.24746516,0.023017377,0.72951746,0.48205227,5
2022-04-18,0.3476275,0.28232136,0.37005115,0.022423645,24
2022-04-19,0.37099656,0.16148318,0.4675202,0.09652365,29
2022-04-20,0.32575813,0.1390448,0.5351971,0.2094389,30
2022-04-21,0.3712515,0.21789274,0.41085574,0.03960424,31
2022-04-22,0.29308555,0.34106296,0.36585146,0.0727659,36
2022-04-23,0.6983912,0.036639735,0.26496908,-0.43342215,2
2022-04-24,0.16108164,0.028709415,0.8102089,0.6491273,5
2022-04-25,0.46286172,0.11887392,0.41826436,-0.04459736,29
2022-04-26,0.2853652,0.1190742,0.5955606,0.31019545,47
2022-04-27,0.2748275,0.26211157,0.4630609,0.1882334,37
2022-04-28,0.23840527,0.32564345,0.43595126,0.19754599,60
2022-04-29,0.2207056,0.1123698,0.6669246,0.44621897,77
2022-04-30,0.3577879,0.21833242,0.42387968,0.066091776,9
2022-05-01,0.10322643,0.23198254,0.66479105,0.56156456,4
2022-05-02,0.25774696,0.12844789,0.6138052,0.3560582,44
2022-05-03,0.42195135,0.27193618,0.3061124,-0.11583894,29
2022-05-04,0.42836794,0.28657615,0.28505594,-0.14331198,27
2022-05-05,0.45243496,0.09163077,0.4559343,0.0034993202,20
2022-05-06,0.44154918,0.134068,0.4243828,-0.017166361,24
2022-05-07,0.5039532,0.47623196,0.019814797,-0.4841384,4
2022-05-08,0.17600332,0.03800238,0.78599423,0.6099909,4
2022-05-09,0.32524168,0.14389238,0.5308659,0.20562425,30
2022-05-10,0.40535295,0.09989994,0.49474707,0.08939417,25
2022-05-11,0.48511693,0.07922928,0.43565384,-0.04946309,24
2022-05-12,0.2808645,0.16545257,0.5536829,0.2728184,48
2022-05-13,0.4298867,0.1088312,0.4612821,0.031395406,39
2022-05-14,0.298365,0.6867804,0.01485459,-0.28351042,6
2022-05-15,0.23451161,0.21304561,0.5524428,0.31793115,6
2022-05-16,0.42965552,0.15232037,0.41802412,-0.011631404,19
2022-05-17,0.41334647,0.27889884,0.3077547,-0.105591804,26
2022-05-18,0.38928992,0.14065298,0.4700571,0.08076716,29
2022-05-19,0.36492077,0.12340304,0.5116762,0.14675544,33
2022-05-20,0.40635085,0.2144398,0.37920934,-0.027141502,32
2022-05-21,0.08808854,0.36956954,0.5423419,0.45425335,6
2022-05-22,0.2268739,0.17630807,0.596818,0.3699441,8
2022-05-23,0.28830373,0.5156487,0.19604757,-0.09225614,33
2022-05-24,0.3484512,0.12684585,0.52470297,0.17625175,30
2022-05-25,0.41821423,0.17564806,0.4061377,-0.012076555,29
2022-05-26,0.33503097,0.27937233,0.38559666,0.05056572,44
2022-05-27,0.30976835,0.2894694,0.4007622,0.090993844,24
2022-05-28,0.25087377,0.70566106,0.043465156,-0.20740862,3
2022-05-29,0.7923198,0.16094297,0.04673726,-0.74558246,2
2022-05-30,0.48182458,0.18974525,0.32843012,-0.15339448,10
2022-05-31,0.37356025,0.21881236,0.40762734,0.03406709,16
2022-06-01,0.45767313,0.23744488,0.304882,-0.15279111,19
2022-06-02,0.44409525,0.18223113,0.37367356,-0.070421696,22
2022-06-03,0.33123136,0.08453752,0.5842311,0.25299975,31
2022-06-04,0.5679705,0.050854534,0.38117495,-0.18679553,6
2022-06-05,0.6018882,0.12199518,0.27611664,-0.32577154,9
2022-06-06,0.4256938,0.35531518,0.218991,-0.20670281,62
2022-06-07,0.42469448,0.22186658,0.35343894,-0.07125555,64
2022-06-08,0.41393808,0.27189928,0.31416264,-0.09977544,33
2022-06-09,0.4052599,0.07542203,0.51931804,0.11405816,40
2022-06-10,0.44772872,0.1733132,0.3789581,-0.06877064,48
2022-06-11,0.43678352,0.15410216,0.40911433,-0.027669176,14
2022-06-12,0.41532633,0.15821204,0.42646164,0.011135272,7
2022-06-13,0.32122144,0.1599753,0.51880324,0.19758183,31
2022-06-14,0.35981527,0.19390869,0.44627604,0.08646075,42
2022-06-15,0.3686015,0.23159842,0.39980006,0.031198528,40
2022-06-16,0.34147957,0.23988292,0.4186375,0.07715791,17
2022-06-17,0.36424652,0.24031124,0.39544222,0.031195726,26
2022-06-18,0.60729074,0.12858804,0.26412123,-0.34316948,4
2022-06-19,0.4340206,0.31838867,0.24759077,-0.18642986,12
2022-06-20,0.5139894,0.18759298,0.29841757,-0.21557185,13
2022-06-21,0.39286172,0.3644928,0.24264546,-0.15021627,27
2022-06-22,0.37981775,0.27769983,0.34248245,-0.037335314,19
2022-06-23,0.5171951,0.07988495,0.40291992,-0.11427521,28
2022-06-24,0.5257389,0.15832259,0.3159385,-0.2098004,28
2022-06-25,0.5314574,0.051535413,0.41700718,-0.114450276,6
2022-06-26,0.4262848,0.31494862,0.25876662,-0.16751814,8
2022-06-27,0.5006759,0.10434155,0.39498252,-0.105693385,30
2022-06-28,0.4213295,0.22018747,0.35848302,-0.062846474,37
2022-06-29,0.49420297,0.1660013,0.3397957,-0.15440728,39
2022-06-30,0.42622736,0.11829198,0.45548066,0.02925331,44
2022-07-01,0.4233086,0.20353281,0.37315857,-0.05015004,35
2022-07-02,0.44142565,0.2525722,0.3060021,-0.13542354,6
2022-07-03,0.8016297,0.048942897,0.14942738,-0.6522023,2
2022-07-04,0.4699166,0.26665476,0.26342866,-0.20648797,6
2022-07-05,0.36020073,0.18781066,0.4519886,0.09178782,28
2022-07-06,0.44341773,0.18332772,0.37325457,-0.07016314,29
2022-07-07,0.5163329,0.24717465,0.2364924,-0.27984056,28
2022-07-08,0.45724052,0.1854001,0.35735935,-0.099881135,20
2022-07-09,0.6949583,0.25514,0.04990161,-0.6450567,5
2022-07-10,0.3270301,0.23676157,0.43620828,0.109178185,3
2022-07-11,0.3326854,0.17870992,0.4886047,0.15591924,33
2022-07-12,0.38284072,0.16648464,0.45067465,0.06783394,27
2022-07-13,0.38010934,0.1683347,0.45155603,0.07144669,25
2022-07-14,0.40014216,0.2151774,0.3846804,-0.0154618025,25
2022-07-15,0.41419613,0.15298077,0.43282306,0.018626925,18
2022-07-16,0.4767755,0.07111567,0.4521088,-0.024666691,5
2022-07-17,0.5609644,0.20850098,0.23053463,-0.33042976,5
2022-07-18,0.3626431,0.167789,0.46956787,0.106924795,40
2022-07-19,0.26079553,0.20082566,0.53837883,0.2775833,53
2022-07-20,0.3820397,0.19523908,0.42272124,0.04068152,40
2022-07-21,0.28557304,0.23656082,0.47786614,0.19229311,31
2022-07-22,0.3622077,0.20842831,0.42936397,0.067156255,34
2022-07-23,0.6736424,0.084087454,0.24227019,-0.43137217,3
2022-07-24,0.39104185,0.31619668,0.29276147,-0.098280385,16
2022-07-25,0.40145305,0.18008912,0.4184578,0.017004743,58
2022-07-26,0.30737713,0.2819382,0.4106847,0.1033076,30
2022-07-27,0.2623084,0.1524054,0.5852862,0.32297784,33
2022-07-28,0.19527635,0.34995413,0.45476955,0.25949317,56
2022-07-29,0.2326534,0.48939493,0.2779517,0.04529828,70
2022-07-30,0.46206346,0.050077364,0.4878592,0.025795728,2
2022-07-31,0.261334,0.24679427,0.49187174,0.23053777,10
2022-08-01,0.40917218,0.20884238,0.38198546,-0.027186705,34
2022-08-02,0.48083556,0.2012522,0.31791222,-0.16292334,18
2022-08-03,0.3218268,0.40082964,0.27734357,-0.044483185,26
2022-08-04,0.5555491,0.2174735,0.22697738,-0.32857174,16
2022-08-05,0.37436706,0.2601,0.3655329,-0.008834138,22
2022-08-06,0.4517599,0.2509014,0.2973387,-0.15442123,11
2022-08-07,0.51545745,0.40857026,0.075972326,-0.4394851,7
2022-08-08,0.3115871,0.43206972,0.2563432,-0.055243887,20
2022-08-09,0.4152151,0.26778355,0.31700137,-0.098213725,38
2022-08-10,0.4008862,0.32122645,0.27788734,-0.12299887,26
2022-08-11,0.38571885,0.23289834,0.38138276,-0.004336113,22
2022-08-12,0.3183463,0.4003213,0.2813324,-0.037013896,32
2022-08-13,0.43746957,0.54738945,0.015141017,-0.42232856,2
2022-08-14,0.5675112,0.25836086,0.17412795,-0.39338323,6
2022-08-15,0.3904023,0.3048626,0.30473512,-0.08566715,39
2022-08-16,0.3196572,0.20956723,0.47077554,0.15111835,42
2022-08-17,0.4205071,0.19223419,0.38725874,-0.033248372,28
2022-08-18,0.4019752,0.19002649,0.4079983,0.006023079,26
2022-08-19,0.44238907,0.14183162,0.4157793,-0.026609741,25
2022-08-20,0.6639171,0.30951163,0.02657128,-0.63734585,6
2022-08-21,0.44965905,0.1930186,0.3573223,-0.09233676,10
2022-08-22,0.43542087,0.11340693,0.4511722,0.015751347,24
2022-08-23,0.32517642,0.34691483,0.3279087,0.0027322723,26
2022-08-24,0.56208,0.2028754,0.23504455,-0.3270355,40
2022-08-25,0.3911398,0.30909893,0.29976124,-0.09137861,14
2022-08-26,0.5056449,0.20144325,0.2929118,-0.21273313,26
2022-08-27,0.14596416,0.43339443,0.42064142,0.27467725,6
2022-08-28,0.5586728,0.091192484,0.35013467,-0.20853814,8
2022-08-29,0.37912193,0.18101126,0.4398668,0.060744915,34
2022-08-30,0.30080122,0.11322102,0.58597773,0.28517652,17
2022-08-31,0.29375345,0.07764582,0.6286008,0.33484733,18
2022-09-01,0.36229873,0.19982155,0.43787974,0.07558103,27
2022-09-02,0.54336745,0.20438272,0.25224984,-0.2911176,33
2022-09-03,0.75395685,0.13783038,0.1082128,-0.645744,8
2022-09-04,0.57072055,0.39091548,0.03836402,-0.5323565,7
2022-09-05,0.321056,0.18920147,0.48974252,0.16868651,17
2022-09-06,0.3457034,0.20167509,0.45262152,0.10691811,32
2022-09-07,0.4240664,0.31052166,0.2654119,-0.1586545,68
2022-09-08,0.47121513,0.23299848,0.2957864,-0.17542872,59
2022-09-09,0.48954132,0.27511892,0.2353397,-0.25420162,39
2022-09-10,0.66054046,0.21298921,0.12647033,-0.53407013,10
2022-09-11,0.59054,0.39445373,0.015006273,-0.57553375,3
2022-09-12,0.36708224,0.50216603,0.1307517,-0.23633054,32
2022-09-13,0.34751093,0.28181916,0.37066993,0.023158994,36
2022-09-14,0.42737523,0.24912539,0.32349938,-0.10387589,31
2022-09-15,0.5162633,0.24679638,0.2369403,-0.279323,34
2022-09-16,0.26494798,0.14108305,0.593969,0.32902104,24
2022-09-17,0.89916134,0.073821254,0.027017355,-0.87214404,6
2022-09-18,0.3918612,0.06455519,0.54358363,0.15172242,3
2022-09-19,0.44955027,0.21441315,0.33603656,-0.11351371,17
2022-09-20,0.29638556,0.29040435,0.4132101,0.116824575,35
2022-09-21,0.4313503,0.3876005,0.1810492,-0.2503011,18
2022-09-22,0.5625157,0.15938054,0.27810377,-0.2844119,30
2022-09-23,0.42712638,0.18115693,0.39171672,-0.035409667,34
2022-09-25,0.4469475,0.27102566,0.2820269,-0.16492055,5
2022-09-26,0.3148019,0.24233496,0.44286314,0.12806125,42
2022-09-27,0.39328954,0.17799686,0.42871362,0.035424083,16
2022-09-28,0.28648576,0.18408082,0.5294334,0.24294765,50
2022-09-29,0.28549373,0.110041216,0.60446507,0.3189713,37
2022-09-30,0.3262621,0.15402843,0.51970947,0.1934474,40
2022-10-01,0.64752173,0.09095958,0.26151866,-0.3860031,8
2022-10-02,0.62869036,0.10999311,0.26131657,-0.3673738,4
2022-10-03,0.40739694,0.12087872,0.47172433,0.0643274,21
2022-10-04,0.44697168,0.3153241,0.2377042,-0.2092675,37
2022-10-05,0.498774,0.18711098,0.31411502,-0.18465896,25
2022-10-06,0.42511806,0.102927335,0.4719546,0.046836566,30
2022-10-07,0.3813133,0.24004616,0.37864056,-0.002672746,22
2022-10-08,0.55118424,0.18415527,0.26466048,-0.28652373,8
2022-10-09,0.6050011,0.06592146,0.32907745,-0.27592367,11
2022-10-10,0.38316903,0.06753194,0.549299,0.16612998,28
2022-10-11,0.33325496,0.20698665,0.45975837,0.1265034,24
2022-10-12,0.48564085,0.21961118,0.29474798,-0.1908929,28
2022-10-13,0.54630935,0.19731824,0.2563724,-0.289937,29
2022-10-14,0.4160621,0.26330465,0.32063326,-0.09542883,15
2022-10-15,0.73681253,0.13137937,0.1318081,-0.60500443,8
2022-10-16,0.6426422,0.07783889,0.27951887,-0.36312336,7
2022-10-17,0.3584574,0.27065134,0.37089127,0.012433901,20
2022-10-18,0.40175745,0.26715338,0.3310892,-0.07066827,34
2022-10-19,0.25219578,0.12188842,0.62591577,0.37372,19
2022-10-20,0.33903515,0.32253924,0.3384256,-0.00060958666,12
2022-10-21,0.4278315,0.26657072,0.30559778,-0.12223375,39
2022-10-22,0.54590553,0.11382893,0.3402656,-0.20563991,3
2022-10-23,0.49857828,0.32958356,0.17183818,-0.32674012,7
2022-10-24,0.35401207,0.2951977,0.35079023,-0.003221849,32
2022-10-25,0.31652194,0.21671775,0.4667603,0.15023838,39
2022-10-26,0.38675198,0.18777382,0.42547417,0.0387222,28
2022-10-27,0.20170501,0.17249899,0.625796,0.424091,41
2022-10-28,0.2932935,0.33222246,0.37448406,0.081190564,65
2022-10-29,0.76020336,0.06154287,0.17825378,-0.58194953,6
2022-10-30,0.21977866,0.01764055,0.7625808,0.54280216,6
2022-10-31,0.26502496,0.14502925,0.5899458,0.32492083,50
2022-11-01,0.37888572,0.1658656,0.45524865,0.076362945,23
2022-11-02,0.30701047,0.13614784,0.5568417,0.2498312,27
2022-11-03,0.33349088,0.14303254,0.52347654,0.18998569,23
2022-11-04,0.41220477,0.19912857,0.38866666,-0.023538107,24
2022-11-05,0.36573213,0.20543471,0.4288332,0.06310105,5
